min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.4,5,5,3,2000,0,1,39
0.4,5,6,0,550,5,18,39
0.4,5,6,1,2000,0,1,39
0.4,5,6,2,2000,0,1,39
0.4,5,6,3,2000,0,1,39
0.4,5,7,0,138,5,9,39
0.4,5,7,1,2000,2,2,39
0.4,5,7,2,2000,0,0,0
0.4,5,7,3,2000,0,0,0
0.4,5,8,0,95,5,7,39
0.4,5,8,1,2000,2,2,39
0.4,5,8,2,2000,1,1,39
0.4,5,8,3,2000,0,0,0
0.4,5,9,0,71,5,6,39
0.4,5,9,1,2000,2,2,39
0.4,5,9,2,2000,1,1,39
0.4,5,9,3,2000,0,0,0
0.4,5,10,0,51,4,5,39
0.4,5,10,1,2000,4,8,39
0.4,5,10,2,2000,1,3,39
0.4,5,10,3,2000,0,0,0
